,ST (K),SST (K),AT (K),SWH (m),SDLR (W/m2),SDSR (W/m2),SNLR (W/m2),SNSR (W/m2),LE (W/m2),H (W/m2)
2022-09-02 15:00:00,301.17578,303.00778,299.25958,0.35988927,-422.935,0.0004272461,42.223354,-0.0,60.462494,9.616516
2022-09-02 16:00:00,301.0398,303.00778,299.6641,0.37015224,-426.54205,0.0004272461,38.280674,-0.0,57.00177,9.194229
2022-09-02 17:00:00,301.08557,303.00778,299.6798,0.38633215,-419.24188,0.0004272461,44.661545,-0.0,63.850464,9.832809
2022-09-02 18:00:00,301.0134,303.00778,299.7777,0.41581202,-418.56815,0.0004272461,44.892498,-0.0,62.582565,9.235428
2022-09-02 19:00:00,301.0327,303.00778,300.04587,0.44592035,-436.2961,0.0004272461,29.167973,-0.0,69.53517,10.553787
2022-09-02 20:00:00,300.93863,303.00778,299.96323,0.47089708,-435.34702,0.0004272461,29.94661,-0.0,64.24538,11.151169
2022-09-02 21:00:00,300.97858,303.00778,300.07935,0.49760175,-438.41806,0.0004272461,26.72978,-0.0,57.573364,10.080002
2022-09-02 22:00:00,301.06042,302.99512,298.76624,0.48147428,-428.42548,0.0004272461,36.310986,-0.0,52.25238,9.472321
2022-09-02 23:00:00,300.84842,302.99512,298.76913,0.4692738,-426.93546,0.0004272461,37.45585,-0.0,49.539932,8.926437
2022-09-03 00:00:00,301.08813,302.99512,298.71954,0.4621526,-428.782,-8.590515,35.644524,-8.016235,56.191147,9.740112
2022-09-03 01:00:00,301.46704,302.99512,298.70468,0.4717872,-430.9974,-59.469055,34.047657,-54.94168,76.134445,11.388062
2022-09-03 02:00:00,302.14627,302.99512,300.18182,0.4815266,-434.69052,-127.96326,31.988886,-118.22778,96.295975,13.8806
2022-09-03 03:00:00,302.85513,302.99512,300.7586,0.48147428,-428.13782,-316.13043,40.923424,-293.0692,117.83971,18.07257
2022-09-03 04:00:00,303.6426,302.99512,300.78546,0.479851,-430.24255,-280.68228,40.134888,-259.8011,122.83853,18.886246
2022-09-03 05:00:00,304.1633,302.99512,301.2718,0.4830451,-432.753,-401.156,38.960335,-375.23175,146.25293,22.614746
2022-09-03 06:00:00,304.33276,302.99512,301.89694,0.50095296,-433.90125,-534.1408,40.761757,-498.4599,176.30815,27.939682
2022-09-03 07:00:00,304.26447,302.99512,302.4601,0.5259297,-431.349,-723.9428,53.609283,-674.3327,196.91656,36.158844
2022-09-03 08:00:00,303.71414,302.99512,302.36218,0.54315686,-428.90002,-630.47644,55.084076,-587.91986,177.85664,29.793625
2022-09-03 09:00:00,302.6328,302.99512,302.2147,0.5523726,-429.7065,-430.39862,50.778473,-398.31165,144.87071,18.484558
2022-09-03 10:00:00,302.57224,302.99512,301.6507,0.5349361,-429.291,-219.96167,47.023853,-202.74985,97.57425,7.3402863
2022-09-03 11:00:00,302.1643,302.99512,301.9585,0.5077077,-426.94775,-89.195465,45.60515,-81.631226,72.44508,3.0144043
2022-09-03 12:00:00,301.59207,302.99512,302.26923,0.47267735,-426.80267,-4.119873,42.490597,-3.8128052,49.23854,2.7260132
2022-09-03 13:00:00,301.41614,302.99512,302.1812,0.44356406,-430.21304,0.0004272461,37.637306,-0.0,48.97873,2.8187103
2022-09-03 14:00:00,301.37363,302.99512,301.40567,0.4228809,-438.4451,0.0004272461,29.636475,-0.0,51.826294,2.7363129
2022-09-03 15:00:00,301.3588,302.99512,301.31354,0.4138223,-433.75864,0.0004272461,33.69793,-0.0,54.434814,2.5200195
2022-09-03 16:00:00,301.217,302.99512,301.63663,0.41780186,-430.22534,0.0004272461,36.41326,-0.0,40.332138,2.2007294
2022-09-03 17:00:00,301.17386,302.99512,301.01685,0.42654634,-426.4019,0.0004272461,39.689484,-0.0,36.445312,2.0874329
2022-09-03 18:00:00,301.14355,302.99512,301.35483,0.43984628,-418.70093,0.0004272461,46.07365,-0.0,36.87143,2.6230164
2022-09-03 19:00:00,300.9889,302.99512,301.26932,0.44691515,-434.38318,0.0004272461,32.186844,-0.0,48.00183,5.8468323
2022-09-03 20:00:00,300.84842,302.99512,300.10165,0.4408412,-424.5037,0.0004272461,40.70567,-0.0,65.721115,8.164261
2022-09-03 21:00:00,300.74338,302.99512,299.36246,0.43633807,-428.42795,0.0004272461,36.34398,-0.0,71.374664,9.379623
2022-09-03 22:00:00,300.84262,303.02542,299.329,0.41628337,-426.95514,0.0004272461,37.752785,-0.0,63.746536,9.359024
2022-09-03 23:00:00,300.79816,303.02542,299.2166,0.40607274,-429.21967,0.0004272461,35.195816,-0.0,59.340088,8.771942
2022-09-04 00:00:00,301.16806,303.02542,299.2662,0.40277386,-428.37384,-11.19281,35.166122,-10.313293,80.20831,10.007904
2022-09-04 01:00:00,301.49475,303.02542,299.20795,0.39858484,-427.41,-66.05826,37.195198,-61.051544,101.75206,13.097824
2022-09-04 02:00:00,301.86725,303.02542,300.24503,0.3863845,-431.55307,-201.09491,35.720406,-185.04538,127.83734,17.722382
2022-09-04 03:00:00,302.4543,303.02542,300.95694,0.37460303,-434.21106,-364.13977,36.90156,-336.57257,155.1905,22.233643
2022-09-04 04:00:00,302.91376,303.02542,301.19247,0.36701047,-436.28873,-481.86102,37.808872,-447.5029,178.44902,24.293594
2022-09-04 05:00:00,303.5833,303.02542,301.97708,0.35999393,-436.82968,-575.94464,39.35625,-536.32214,198.63133,27.476196
2022-09-04 06:00:00,303.7792,303.02542,302.2118,0.35266328,-434.83557,-601.95105,42.642365,-561.3241,208.07816,26.260834
2022-09-04 07:00:00,303.74765,303.02542,302.3973,0.34690344,-432.26367,-609.87476,50.56072,-568.69965,171.54837,24.684982
2022-09-04 08:00:00,303.45508,303.02542,302.4535,0.34271443,-433.05786,-467.98203,48.409565,-432.50174,163.22394,19.226135
2022-09-04 09:00:00,302.96918,303.02542,302.57333,0.33993924,-432.9718,-298.8651,44.93209,-276.44296,125.19763,8.874939
2022-09-04 10:00:00,302.52518,303.02542,301.4759,0.33449352,-432.79477,-148.63162,41.962708,-136.43228,83.26373,3.3439941
2022-09-04 11:00:00,302.1147,303.02542,301.80646,0.3350172,-429.56638,-73.16455,43.127365,-67.25513,62.53061,2.4479218
2022-09-04 12:00:00,301.53085,303.02542,301.84653,0.34109116,-427.67065,-4.1865845,41.682266,-3.8596802,58.311234,2.664215
2022-09-04 13:00:00,301.39554,303.02542,301.7201,0.35302985,-430.75888,0.0004272461,36.954353,-0.0,59.984436,2.2831268
2022-09-04 14:00:00,301.2686,303.02542,301.3102,0.3669058,-431.2531,0.0004272461,35.872177,-0.0,61.17958,1.6136475
2022-09-04 15:00:00,301.1603,303.02542,301.17636,0.38172424,-428.7279,0.0004272461,37.808872,-0.0,66.77077,1.562149
2022-09-04 16:00:00,301.09845,303.02542,301.1214,0.39748526,-428.23123,0.0004272461,37.990334,-0.0,72.02939,1.9432373
2022-09-04 17:00:00,301.06558,303.02542,301.0995,0.41392696,-427.48132,0.0004272461,38.45224,-0.0,77.95314,2.2213287
2022-09-04 18:00:00,301.09845,303.02542,301.0776,0.42822194,-426.7412,0.0004272461,39.009823,-0.0,84.07434,2.3655243
2022-09-04 19:00:00,301.10297,303.02542,300.9586,0.44063175,-427.6903,0.0004272461,38.505028,-0.0,78.72218,2.1389313
2022-09-04 20:00:00,301.0134,303.02542,300.6388,0.45162773,-428.11813,0.0004272461,38.115707,-0.0,95.65164,1.984436
2022-09-04 21:00:00,300.92575,303.02542,300.74582,0.45927262,-423.2104,0.0004272461,42.38502,-0.0,100.058075,2.1904297
2022-09-04 22:00:00,300.98825,303.01178,300.93008,0.4613148,-420.99252,0.0004272461,43.958794,-0.0,95.12161,2.437622
2022-09-04 23:00:00,300.89545,303.01178,300.79416,0.4645089,-422.9276,0.0004272461,41.659172,-0.0,85.56047,2.8084106
2022-09-05 00:00:00,301.49283,303.01178,301.01355,0.4675982,-423.321,-17.965515,41.504105,-16.501251,79.42888,3.3027954
2022-09-05 01:00:00,302.0799,303.01178,300.8768,0.46880257,-422.54895,-130.18188,45.99777,-119.21222,90.09163,5.692337
2022-09-05 02:00:00,302.53033,303.01178,301.45358,0.46712697,-423.4587,-296.56305,48.57123,-274.28656,114.33743,9.50322
2022-09-05 03:00:00,303.24435,303.01178,301.71515,0.46335697,-428.0665,-362.72183,45.730522,-336.1819,132.70105,8.061264
2022-09-05 04:00:00,303.5949,303.01178,301.55896,0.45864427,-426.2937,-406.44403,48.073036,-377.96634,141.60745,7.062195
2022-09-05 05:00:00,303.68063,303.01178,302.37128,0.45356524,-427.38297,-675.5331,52.0916,-631.0013,195.63828,19.823517
2022-09-05 06:00:00,303.4409,303.01178,302.57373,0.4471246,-428.56564,-735.43634,54.28234,-686.9899,213.91876,22.346954
2022-09-05 07:00:00,303.5395,303.01178,302.82907,0.43984628,-432.66446,-597.7473,49.2113,-554.91736,189.10138,23.191528
2022-09-05 08:00:00,303.448,303.01178,303.24225,0.43749,-431.7252,-509.0185,49.227795,-472.69232,168.52414,18.783249
2022-09-05 09:00:00,302.57028,303.01178,303.5129,0.4327774,-432.60544,-293.6438,44.717636,-271.41132,126.17453,8.1436615
2022-09-05 10:00:00,302.3712,303.01178,301.6701,0.42518485,-431.42767,-163.84512,42.99869,-149.76141,103.6331,4.4048767
2022-09-05 11:00:00,302.03027,303.01178,301.6329,0.41523612,-430.72446,-80.787994,41.405125,-74.036896,83.31569,2.3964233
2022-09-05 12:00:00,301.49927,303.01178,301.53952,0.40481603,-427.61902,-4.4368286,41.583286,-4.07843,60.077972,2.8496094
2022-09-05 13:00:00,301.34656,303.01178,301.6573,0.39806128,-425.42084,0.0004272461,42.160667,-0.0,51.597656,2.5818176
2022-09-05 14:00:00,301.3021,303.01178,301.4846,0.39690936,-423.7882,0.0004272461,42.86342,-0.0,45.653122,2.1389313
2022-09-05 15:00:00,301.26923,303.01178,301.347,0.39361048,-425.53885,0.0004272461,40.60999,-0.0,44.166977,2.0050354
2022-09-05 16:00:00,301.1687,303.01178,301.21518,0.38675106,-424.1816,0.0004272461,41.438118,-0.0,45.809006,2.1286316
2022-09-05 17:00:00,301.0585,303.01178,301.06604,0.3791585,-426.7412,0.0004272461,38.86795,-0.0,53.052612,2.540619
2022-09-05 18:00:00,300.97473,303.01178,300.94247,0.37004745,-421.87772,0.0004272461,43.15376,-0.0,58.955566,3.086502
2022-09-05 19:00:00,300.9135,303.01178,300.88876,0.36172187,-420.40488,0.0004272461,45.281815,-0.0,62.23961,3.4366913
2022-09-05 20:00:00,300.80652,303.01178,300.84332,0.35501957,-416.9552,0.0004272461,48.211605,-0.0,64.15184,3.879593
2022-09-05 21:00:00,300.70728,303.01178,300.73672,0.3511448,-411.61713,0.0004272461,52.37864,-0.0,61.65764,4.1164856
2022-09-05 22:00:00,300.73822,303.0264,300.59955,0.34355223,-411.0344,0.0004272461,52.03221,-0.0,54.27893,4.167984
2022-09-05 23:00:00,300.6203,303.0264,300.74582,0.35135424,-413.58908,0.0004272461,49.184902,-0.0,51.836685,4.2812805
2022-09-06 00:00:00,301.67004,303.0264,300.58466,0.35512424,-414.10297,-33.19574,49.613815,-30.033539,52.709656,4.9301605
2022-09-06 01:00:00,302.65472,303.0264,300.43756,0.35570025,-418.74765,-179.34222,51.481224,-163.18433,70.82385,9.668015
2022-09-06 02:00:00,303.4905,303.0264,301.316,0.35428643,-419.23203,-401.65643,56.713936,-369.54382,102.46915,17.660583
2022-09-06 03:00:00,304.16135,303.0264,301.64117,0.34863138,-425.25363,-595.4119,56.55227,-552.1671,137.97006,26.621323
2022-09-06 04:00:00,304.3985,303.0264,301.5102,0.34381402,-429.3131,-704.24194,55.249043,-657.59705,175.78853,31.894775
2022-09-06 05:00:00,304.49066,303.0264,301.7015,0.34119594,-431.80634,-725.8111,53.530098,-678.0049,202.45578,33.522125
2022-09-06 06:00:00,304.69043,303.0264,301.8577,0.3414054,-431.7965,-827.40137,54.77064,-776.1998,237.832,42.63736
2022-09-06 07:00:00,304.42493,303.0264,301.46805,0.3415625,-434.05368,-823.7148,53.89962,-771.2932,242.04099,42.132675
2022-09-06 08:00:00,303.60135,303.0264,301.88165,0.34664166,-428.29272,-728.9139,56.803017,-680.47375,242.75807,34.67569
2022-09-06 09:00:00,303.10837,303.0264,301.81018,0.35365808,-431.231,-512.0879,49.277283,-473.8799,221.61963,19.772018
2022-09-06 10:00:00,302.56,303.0264,302.4097,0.3382113,-433.88647,-301.96783,40.90033,-277.38055,193.89233,5.136154
2022-09-06 11:00:00,302.25775,303.0264,302.2899,0.32800066,-438.4156,-85.09183,33.572556,-78.084076,139.4562,-0.7243805
2022-09-06 12:00:00,301.62106,303.0264,301.93246,0.31883729,-435.138,-3.5026855,33.64514,-3.2189941,114.53488,2.82901
2022-09-06 13:00:00,301.4909,303.0264,301.8804,0.31056404,-427.9534,0.0004272461,39.5971,-0.0,91.71286,4.6417694
2022-09-06 14:00:00,301.42,303.0264,301.19534,0.30297148,-430.30402,0.0004272461,37.14901,-0.0,82.94156,4.2091827
2022-09-06 15:00:00,301.39423,303.0264,300.94,0.2951696,-425.3766,0.0004272461,41.055397,-0.0,85.36302,5.0331573
2022-09-06 16:00:00,301.27115,303.0264,301.12924,0.28825772,-424.89957,0.0004272461,40.88053,-0.0,78.68062,5.0331573
2022-09-06 17:00:00,301.15,303.0264,300.88504,0.28464472,-428.18207,0.0004272461,37.508636,-0.0,73.57788,5.0331573
2022-09-06 18:00:00,301.11005,303.0264,300.7801,0.2798798,-427.05103,0.0004272461,38.392853,-0.0,70.397766,5.2494507
2022-09-06 19:00:00,301.09457,303.0264,300.50204,0.27605736,-427.09036,0.0004272461,39.491524,-0.0,85.757935,2.3243256
2022-09-06 20:00:00,301.0482,303.0264,299.96945,0.26767945,-429.99176,0.0004272461,36.7135,-0.0,100.23474,3.1277008
2022-09-06 21:00:00,301.0192,303.0264,299.71368,0.25956333,-428.84103,0.0004272461,37.419556,-0.0,100.62967,3.4263916
2022-09-06 22:00:00,301.04883,302.8984,301.3193,0.24343574,-429.0525,0.0004272461,36.640915,-0.0,93.73941,3.2100983
2022-09-06 23:00:00,300.98117,302.8984,300.971,0.23950863,-425.3274,0.0004272461,39.50802,-0.0,83.409225,3.4263916
2022-09-07 00:00:00,301.5373,302.8984,300.745,0.24160302,-423.95786,-23.837402,41.065296,-21.782928,81.02933,3.1585999
2022-09-07 01:00:00,302.1424,302.8984,300.4512,0.2421267,-425.24133,-147.28043,42.61597,-134.229,93.10547,3.9516907
2022-09-07 02:00:00,302.45496,302.8984,301.02594,0.24877667,-423.6161,-335.6311,47.46596,-310.78934,119.09721,9.709213
2022-09-07 03:00:00,302.62314,302.8984,301.41144,0.25746882,-427.78375,-476.5563,47.119534,-442.6275,157.9861,18.875946
2022-09-07 04:00:00,302.52002,302.8984,301.34906,0.27773297,-435.62732,-556.444,43.117466,-517.7895,192.05286,25.817947
2022-09-07 05:00:00,302.6386,302.8984,301.73785,0.30386174,-440.51788,-552.10675,38.481934,-513.88293,198.14288,26.39473
2022-09-07 06:00:00,303.19797,302.8984,302.11798,0.3462751,-433.07263,-642.6039,46.542152,-596.6393,219.3021,35.818954
2022-09-07 07:00:00,302.99948,302.8984,302.13205,0.40973806,-437.47632,-555.1595,41.104885,-518.9146,184.00903,18.08287
2022-09-07 08:00:00,302.61734,302.8984,301.8957,0.5004294,-431.52603,-387.8775,41.448013,-362.77768,148.7783,12.026642
2022-09-07 09:00:00,302.3705,302.8984,301.79034,0.5831616,-436.79034,-280.36533,35.050648,-261.22305,106.75087,8.256958
2022-09-07 10:00:00,301.6707,302.8984,300.65366,0.5969329,-430.98264,-173.28687,40.392235,-160.40286,79.09631,5.1258545
2022-09-07 11:00:00,301.23312,302.8984,300.6578,0.6797174,-428.56317,-66.441925,40.61329,-61.16092,71.3123,3.580902
2022-09-07 12:00:00,300.98633,302.8984,300.53632,0.62473714,-427.83783,-2.6185303,38.77227,-2.422058,63.985565,4.106186
2022-09-07 13:00:00,300.96634,302.8984,300.49625,0.5745218,-428.67874,0.0004272461,37.34037,-0.0,60.431305,5.0537567
2022-09-07 14:00:00,300.89996,302.8984,300.407,0.53226554,-427.34607,0.0004272461,38.26088,-0.0,58.10338,5.2494507
2022-09-07 15:00:00,300.8774,302.8984,300.71317,0.49849188,-428.25092,0.0004272461,37.023636,-0.0,52.564163,4.9713593
2022-09-07 16:00:00,300.85938,302.8984,300.77472,0.46964037,-424.21848,0.0004272461,40.398834,-0.0,46.661194,4.713867
2022-09-07 17:00:00,300.8149,302.8984,300.16528,0.44895732,-424.49387,0.0004272461,39.65319,-0.0,43.418716,4.487274
2022-09-07 18:00:00,300.83746,302.8984,300.17563,0.43267262,-421.50397,0.0004272461,41.969307,-0.0,40.186646,4.240082
2022-09-07 19:00:00,300.77496,302.8984,300.15784,0.41811597,-428.1624,0.0004272461,36.86197,-0.0,46.276672,5.8674316
2022-09-07 20:00:00,300.66992,302.8984,300.28964,0.40774822,-428.4009,0.0004272461,36.499046,-0.0,50.059555,6.24852
2022-09-07 21:00:00,300.7189,302.8984,300.19876,0.40471125,-427.0166,0.0004272461,37.36017,-0.0,49.072266,5.6408386
2022-09-07 22:00:00,300.8555,302.76172,299.6071,0.37544084,-427.1543,0.0004272461,36.997242,-0.0,49.96602,5.58934
2022-09-07 23:00:00,300.80783,302.76172,299.55338,0.35967982,-426.7363,0.0004272461,37.06323,-0.0,53.083786,6.145523
2022-09-08 00:00:00,301.1049,302.76172,299.53973,0.35182548,-426.55927,-15.680176,37.234795,-14.422974,61.896652,6.660507
2022-09-08 01:00:00,301.60046,302.76172,299.12488,0.34344757,-424.76678,-75.96704,40.332848,-69.94284,68.693375,6.598709
2022-09-08 02:00:00,301.95166,302.76172,299.9835,0.33601213,-424.20618,-245.65115,44.341515,-226.68918,100.59848,12.366531
2022-09-08 03:00:00,302.52518,302.76172,300.72018,0.32632506,-422.50223,-488.6504,50.6597,-453.1752,153.40298,23.243027
2022-09-08 04:00:00,303.6555,302.76172,301.09,0.3181566,-423.06775,-666.39166,56.55227,-620.1098,186.58638,34.06801
2022-09-08 05:00:00,303.96997,302.76172,301.67422,0.31841838,-434.33646,-607.47266,47.71011,-566.4807,163.7228,26.446228
2022-09-08 06:00:00,303.89972,302.76172,301.81927,0.32543492,-435.44537,-590.8746,47.390076,-551.5264,158.80711,22.985535
2022-09-08 07:00:00,303.312,302.76172,301.7362,0.3348601,-437.34357,-326.38956,43.856514,-299.94476,130.8096,15.755142
2022-09-08 08:00:00,302.73398,302.76172,301.83868,0.34863138,-433.24966,-358.68494,44.73743,-332.8379,124.27269,11.460159
2022-09-08 09:00:00,302.57352,302.76172,301.79984,0.3628739,-427.978,-339.8849,50.095512,-312.977,138.22987,13.437714
2022-09-08 10:00:00,302.30673,302.76172,301.88165,0.35067344,-424.37585,-228.46921,51.418537,-209.42224,103.56036,6.083725
2022-09-08 11:00:00,301.79636,302.76172,302.07007,0.34596086,-434.18646,-69.37787,38.6304,-63.207947,60.368958,1.0883636
2022-09-08 12:00:00,301.3807,302.76172,302.19568,0.3413006,-433.34064,-2.3516235,36.182312,-2.187683,44.9776,1.1604614
2022-09-08 13:00:00,301.29306,302.76172,302.11716,0.3375306,-426.35516,0.0004272461,40.725464,-0.0,50.942917,1.3767548
2022-09-08 14:00:00,301.20477,302.76172,301.70688,0.33868253,-424.35864,0.0004272461,41.678967,-0.0,53.7697,1.3973541
2022-09-08 15:00:00,301.07462,302.76172,301.50235,0.34564674,-424.2357,0.0004272461,41.065296,-0.0,52.335526,1.335556
2022-09-08 16:00:00,300.95734,302.76172,301.25693,0.35926092,-421.06628,0.0004272461,43.691547,-0.0,53.87361,1.53125
2022-09-08 17:00:00,300.91995,302.76172,300.93256,0.36193132,-405.58078,0.0004272461,57.07686,-0.0,55.25583,1.9329376
2022-09-08 18:00:00,300.78268,302.76172,300.96933,0.3673247,-402.47284,0.0004272461,59.05645,-0.0,50.080338,2.5509186
2022-09-08 19:00:00,300.51782,302.76172,300.8582,0.38010108,-413.04077,0.0004272461,50.98633,-0.0,46.33902,2.9835052
2022-09-08 20:00:00,300.48303,302.76172,300.55533,0.38287628,-406.9528,0.0004272461,56.10356,-0.0,51.36902,3.745697
2022-09-08 21:00:00,300.41278,302.76172,300.33633,0.3804152,-408.8436,0.0004272461,53.61918,-0.0,47.908295,3.8280945
2022-09-08 22:00:00,300.4392,302.68073,300.24957,0.3679006,-412.43344,0.0004272461,49.976738,-0.0,46.733948,3.9207916
2022-09-08 23:00:00,300.3999,302.68073,300.11777,0.38497066,-403.27933,0.0004272461,57.93798,-0.0,47.513382,4.260681
2022-09-09 00:00:00,301.40326,302.68073,300.32724,0.3793156,-400.3042,-40.151886,61.270287,-35.79962,49.77896,4.9713593
2022-09-09 01:00:00,302.46075,302.68073,300.29047,0.36952388,-401.58524,-237.81085,66.86592,-214.53198,79.117096,10.172699
2022-09-09 02:00:00,303.39194,302.68073,301.59695,0.35884202,-401.17953,-487.466,73.16431,-449.4093,130.32115,20.05011
2022-09-09 03:00:00,304.23416,302.68073,302.2535,0.34946918,-406.59625,-722.1912,73.55363,-673.2545,181.92014,30.967789
2022-09-09 04:00:00,304.85797,302.68073,302.54025,0.34187663,-410.1984,-836.6596,74.6622,-782.91907,212.96265,36.375137
2022-09-09 05:00:00,304.8786,302.68073,303.3307,0.33595967,-413.30386,-966.2748,75.47383,-907.53796,244.75343,41.071793
2022-09-09 06:00:00,305.19693,302.68073,303.2154,0.33156133,-422.33014,-845.0671,65.839836,-795.12317,230.64037,31.22528
2022-09-09 07:00:00,304.9308,302.68073,303.21872,0.3266393,-417.4691,-842.5982,72.79149,-790.4978,247.96474,29.30954
2022-09-09 08:00:00,304.4217,302.68073,303.06583,0.32203138,-411.72287,-797.9752,76.1007,-746.90076,245.04443,25.72525
2022-09-09 09:00:00,303.62585,302.68073,302.95923,0.31810427,-408.95917,-592.5928,74.6358,-551.4014,201.63478,12.119339
2022-09-09 10:00:00,302.74365,302.68073,302.77496,0.30428064,-419.62543,-303.71942,58.099648,-277.98996,141.22293,0.048095703
2022-09-09 11:00:00,302.1134,302.68073,302.73032,0.30140066,-417.42236,-115.58557,56.84921,-104.24234,88.42882,-1.8676453
2022-09-09 12:00:00,301.29242,302.68073,302.06635,0.2990967,-407.31424,-5.2875977,61.2241,-4.703491,54.84012,-0.5389862
2022-09-09 13:00:00,301.08493,302.68073,302.04898,0.2965833,-407.2208,0.0004272461,58.66383,-0.0,62.707275,-1.1363678
2022-09-09 14:00:00,301.00308,302.68073,301.46597,0.2938081,-413.1465,0.0004272461,52.74486,-0.0,74.70027,-1.2187653
2022-09-09 15:00:00,300.773,302.68073,300.98462,0.29192317,-407.26505,0.0004272461,57.64434,-0.0,70.3354,0.96476746
2022-09-09 16:00:00,300.84714,302.68073,300.564,0.28930497,-404.0883,0.0004272461,59.541447,-0.0,63.382797,2.9835052
2022-09-09 17:00:00,300.87613,302.68073,300.3285,0.29386055,-400.63367,0.0004272461,61.73219,-0.0,58.955566,3.8589935
2022-09-09 18:00:00,300.79364,302.68073,300.42395,0.30276215,-406.40692,0.0004272461,55.806625,-0.0,59.28813,4.4357758
2022-09-09 19:00:00,300.6854,302.68073,300.55038,0.31920385,-416.7634,0.0004272461,47.01066,-0.0,38.61737,1.3664551
2022-09-09 20:00:00,300.64478,302.68073,300.35782,0.33601213,-412.07938,0.0004272461,50.910446,-0.0,37.276733,1.6342468
2022-09-09 21:00:00,300.52493,302.68073,300.34088,0.35177314,-412.7408,0.0004272461,49.679802,-0.0,40.529587,2.0977325
2022-09-09 22:00:00,300.5475,302.62506,300.7235,0.38324273,-410.4959,0.0004272461,51.329456,-0.0,44.541107,2.571518
2022-09-09 23:00:00,300.6512,302.62506,300.8896,0.41921556,-405.9963,0.0004272461,54.981796,-0.0,46.34941,2.962906
2022-09-10 00:00:00,301.40198,302.62506,300.44748,0.45026636,-407.66583,-41.569824,54.542988,-36.940308,50.74547,3.8280945
2022-09-10 01:00:00,302.01675,302.62506,300.1409,0.4699545,-407.6142,-227.75192,61.30328,-205.92197,90.37222,9.884308
2022-09-10 02:00:00,302.96854,302.62506,301.0904,0.47131598,-411.26797,-497.87524,63.256474,-458.87875,154.43185,24.345093
2022-09-10 03:00:00,303.59106,302.62506,301.7015,0.4583825,-420.87207,-692.49817,57.598152,-645.79926,210.33334,34.61389
2022-09-10 04:00:00,303.91776,302.62506,301.81183,0.44010806,-426.23962,-695.3507,52.635986,-651.87787,218.00304,29.031448
2022-09-10 05:00:00,303.81143,302.62506,302.4097,0.42068172,-428.51154,-720.2395,51.1315,-677.6142,216.05963,29.845123
2022-09-10 06:00:00,304.31796,302.62506,302.58322,0.40528727,-432.6202,-775.6554,50.131805,-729.54004,206.41534,34.2843
2022-09-10 07:00:00,303.67612,302.62506,302.5597,0.39465773,-431.6465,-753.6859,53.328842,-706.1789,216.3714,26.528625
2022-09-10 08:00:00,303.45895,302.62506,302.39813,0.38952625,-429.21967,-614.996,53.10449,-576.3096,187.34503,18.08287
2022-09-10 09:00:00,302.72882,302.62506,301.95932,0.38968337,-431.917,-361.75433,46.03076,-336.135,137.57515,6.609009
2022-09-10 10:00:00,302.2268,302.62506,301.30817,0.3787396,-431.85797,-211.50415,41.919815,-194.95236,105.88829,3.0659027
2022-09-10 11:00:00,302.02255,302.62506,301.39948,0.41057587,-427.78867,-76.75107,42.233253,-70.44287,76.42543,2.5921173
2022-09-10 12:00:00,301.5676,302.62506,301.5759,0.4057585,-429.72372,-3.0856323,38.422546,-2.8439636,49.830917,2.7775116
2022-09-10 13:00:00,301.34268,302.62506,301.93948,0.40287864,-422.87354,0.0004272461,43.381413,-0.0,41.506485,2.5097198
2022-09-10 14:00:00,301.27567,302.62506,301.64447,0.39931798,-424.95612,0.0004272461,40.666077,-0.0,36.019226,2.0050354
2022-09-10 15:00:00,301.14807,302.62506,301.1127,0.39664745,-422.59076,0.0004272461,42.173866,-0.0,37.141632,2.015335
2022-09-10 16:00:00,301.08813,302.62506,301.16684,0.3940817,-420.25735,0.0004272461,43.62556,-0.0,41.360992,2.3037262
2022-09-10 17:00:00,301.09265,302.62506,301.10074,0.39528608,-423.8423,0.0004272461,40.098595,-0.0,40.768616,2.4994202
2022-09-10 18:00:00,301.04175,302.62506,300.90735,0.39832306,-423.44888,0.0004272461,40.161285,-0.0,38.274414,2.4479218
2022-09-10 19:00:00,301.0076,302.62506,299.8992,0.4008888,-430.75397,0.0004272461,35.162827,-0.0,40.134674,2.344925
2022-09-10 20:00:00,300.96893,302.62506,299.28107,0.40287864,-434.21597,0.0004272461,31.81732,-0.0,45.61154,3.6941986
2022-09-10 21:00:00,300.72018,302.62506,298.96167,0.40874314,-427.46902,0.0004272461,36.894966,-0.0,63.497116,6.5266113
2022-09-10 22:00:00,300.53522,302.54395,299.15836,0.4129845,-429.2,0.0004272461,34.18953,-0.0,59.433624,7.093094
2022-09-10 23:00:00,300.4508,302.54395,299.44098,0.43743765,-426.39206,0.0004272461,36.654114,-0.0,62.73845,8.627747
2022-09-11 00:00:00,300.7711,302.54395,299.32404,0.4387467,-425.89783,-23.3703,37.62741,-21.251617,55.858597,6.9797974
2022-09-11 01:00:00,301.10297,302.54395,299.4013,0.4311018,-420.39258,-153.40253,45.98457,-139.97943,73.4012,8.050964
2022-09-11 02:00:00,301.80023,302.54395,299.98514,0.41628337,-422.62027,-349.74365,48.274292,-322.44647,109.847855,15.106262
2022-09-11 03:00:00,302.3512,302.54395,300.1876,0.40020812,-426.7658,-413.43356,47.36698,-383.87305,130.41469,19.246735
2022-09-11 04:00:00,302.40662,302.54395,300.30908,0.38895023,-433.3726,-529.53674,43.87301,-490.89682,156.06348,26.940613
