Time in UTC,Local Time in Malaysia,Wind Speed (m/s),Wind Direction,ST (K),SST (K),AT (K),SWH (m),SDLR (W/m2),SDSR (W/m2),SNLR (W/m2),SNSR (W/m2),LE (W/m2),H (W/m2)
7/4/22 6:00,7/4/22 14:00,3.925823927,265.9823914,301.5289307,302.9150696,301.4234314,0.291556597,-444.5158691,-261.8155212,27.51831627,-240.8777466,181.7330627,16.81600952
7/4/22 7:00,7/4/22 15:00,2.32668376,294.0613708,301.5463257,302.9150696,301.2436829,0.286791682,-435.6936951,-216.3417664,34.48646545,-200.7184448,142.9688873,12.9433136
7/4/22 8:00,7/4/22 16:00,2.613782406,337.8377991,301.3175659,302.9150696,300.2805786,0.279042006,-437.4541931,-114.2844238,32.10105896,-105.9143372,99.78787231,9.52381897
7/4/22 9:00,7/4/22 17:00,2.60422492,20.91349792,301.1313171,302.9150696,300.592926,0.276581049,-439.9621887,-47.87542725,29.14817619,-43.72207642,93.9264679,7.031295776
7/4/22 10:00,7/4/22 18:00,2.650182962,44.45521545,301.0275574,302.9150696,300.5136108,0.275481343,-436.854248,-5.287597656,30.71864891,-4.844116211,94.26942444,4.950759888
7/4/22 11:00,7/4/22 19:00,2.980081558,53.03272247,301.0101624,302.9150696,300.7036743,0.278675437,-437.9877625,0.000427246,29.00960541,0,94.59159851,3.982589722
7/4/22 12:00,7/4/22 20:00,3.079547167,71.62187958,301.0301514,302.9150696,300.5664978,0.278623104,-437.9926758,0.000427246,28.87433434,0,93.24057007,3.127700806
7/4/22 13:00,7/4/22 21:00,3.018640995,84.35543823,301.0082397,302.9150696,300.5730896,0.274957776,-438.5262451,0.000427246,28.25736237,0,86.37109375,3.446990967
7/4/22 14:00,7/4/22 22:00,2.508469343,83.47809601,301.024353,302.9150696,300.5491333,0.271501899,-437.1616211,0.000427246,29.3758297,0,72.19566345,3.982589722
7/4/22 15:00,7/4/22 23:00,2.123227596,78.72586823,301.0301514,302.9150696,300.4805603,0.266736865,-433.7758484,0.000427246,32.44089127,0,62.21882629,4.456375122
7/4/22 16:00,7/5/22 0:00,1.932303786,62.42485046,300.9946899,302.9150696,300.4041138,0.260872364,-431.6834106,0.000427246,34.20272446,0,57.19923401,4.2915802
7/4/22 17:00,7/5/22 1:00,1.491629004,91.16786957,300.9257507,302.9150696,300.4615479,0.254850745,-428.6418762,0.000427246,36.54523468,0,68.25689697,6.742904663
7/4/22 18:00,7/5/22 2:00,1.07066524,88.99513245,300.9360657,302.9150696,300.3892212,0.249562144,-430.9137878,0.000427246,34.3280983,0,64.74421692,6.588409424
7/4/22 19:00,7/5/22 3:00,1.533770561,78.79112244,300.759491,302.9150696,300.3322144,0.244482994,-431.0219727,0.000427246,33.53626251,0,75.64599609,6.990097046
7/4/22 20:00,7/5/22 4:00,1.123843312,52.28843689,300.7401428,303.0290527,299.5694885,0.235895634,-428.9811707,0.000427246,35.32448959,0,73.28688049,7.402084351
7/4/22 21:00,7/5/22 5:00,2.085545063,84.8335495,300.7021484,303.0290527,299.5636902,0.232020736,-429.1115112,0.000427246,34.82629395,0,74.94969177,7.082794189
7/4/22 22:00,7/5/22 6:00,2.959127903,68.67916107,300.9199524,303.0290527,299.8636475,0.226889253,-427.2452698,-18.93304443,36.8586731,-17.20443726,84.25102234,7.402084351
7/4/22 23:00,7/5/22 7:00,2.876657963,75.37592316,301.3768311,303.0290527,299.776062,0.221234202,-423.9578552,-101.6398621,41.72515869,-92.86645508,100.4841614,6.289718628
7/5/22 0:00,7/5/22 8:00,2.289984703,87.73046112,302.3254089,303.0290527,300.7974548,0.216469169,-419.7041321,-261.9990234,49.03973389,-242.0340881,128.9285583,9.328125
7/5/22 1:00,7/5/22 9:00,1.667387486,118.7651749,301.6945496,303.0290527,301.3746643,0.212280273,-426.7535095,-378.8361511,46.05055618,-350.1361084,155.5230713,14.03509521
7/5/22 2:00,7/5/22 10:00,1.474677563,107.3071671,302.1069641,303.0290527,301.5858154,0.220658183,-432.2808838,-442.4093018,44.56256866,-408.3280334,166.5391693,17.58848572
7/5/22 3:00,7/5/22 11:00,0.519659102,90.70925903,302.4220886,303.0290527,302.444397,0.253489256,-435.3199768,-552.9742432,45.23892593,-513.8204346,174.1776733,20.25610352
7/5/22 4:00,7/5/22 12:00,0.23130399,305.5523376,302.8287048,303.0290527,302.6737366,0.275847912,-430.2351685,-688.0275269,53.88312531,-641.5333252,197.8414917,25.47805786
7/5/22 5:00,7/5/22 13:00,0.72595346,334.4945679,302.9260254,303.0290527,302.9435425,0.282236099,-438.0049744,-363.4057617,40.05570602,-337.5413818,120.437851,10.0388031
7/5/22 6:00,7/5/22 14:00,1.160723805,331.7632751,302.6682434,303.0290527,302.9769897,0.284278274,-440.8276672,-273.6260071,36.65411377,-253.7537231,107.1042175,6.001327515
7/5/22 7:00,7/5/22 15:00,1.162267804,331.196167,302.6199036,303.0290527,303.1315308,0.273805857,-437.4861755,-247.5361633,38.80196381,-230.1112976,100.3178864,3.426391602
7/5/22 8:00,7/5/22 16:00,2.072366476,318.771637,302.4201355,303.0290527,302.0964966,0.252703786,-438.8704834,-169.0664368,35.76659775,-156.3713074,95.96340942,1.304656982
7/5/22 9:00,7/5/22 17:00,1.946803331,319.7125854,302.2016907,303.0290527,302.1890564,0.240817666,-436.3477478,-89.74597168,36.33737946,-82.0375061,89.49925232,0.398284912
7/5/22 10:00,7/5/22 18:00,1.659710765,331.114502,301.3291626,303.0290527,302.1047668,0.230292797,-421.8039551,-13.56158447,47.60783386,-12.09466553,65.76268005,1.170761108
7/5/22 11:00,7/5/22 19:00,1.488556147,346.5012512,301.2453918,303.0290527,302.1560059,0.224847198,-431.496521,0.000427246,36.8916626,0,59.76618958,1.345855713
7/5/22 12:00,7/5/22 20:00,1.575591087,354.8978882,301.4064941,303.0290527,301.8597412,0.243697524,-434.4446411,0.000427246,33.84969711,0,61.51213074,1.211959839
7/5/22 13:00,7/5/22 21:00,1.522977352,8.427658081,301.4103394,303.0290527,301.8816528,0.271239996,-434.0856323,0.000427246,33.72102356,0,59.64147949,1.273757935
7/5/22 14:00,7/5/22 22:00,1.047149181,21.25784302,301.4212952,303.0290527,302.1890564,0.293912888,-436.298584,0.000427246,31.5104847,0,50.53761292,1.139862061
7/5/22 15:00,7/5/22 23:00,1.168421984,40.42051697,301.2659912,303.0290527,301.5246582,0.318418384,-429.8614197,0.000427246,37.33047485,0,44.10462952,1.129562378
7/5/22 16:00,7/6/22 0:00,1.292438626,26.10168457,301.2891846,303.0290527,301.7915649,0.357899427,-424.7250061,0.000427246,41.08839035,0,40.07232666,1.325256348
7/5/22 17:00,7/6/22 1:00,0.747961402,21.88632202,301.2563477,303.0290527,301.5812683,0.408847928,-427.4247437,0.000427246,39.83135223,0,41.93258667,1.788742065
7/5/22 18:00,7/6/22 2:00,0.477874279,56.60634613,301.0733032,303.0290527,301.4569092,0.467964768,-423.318573,0.000427246,42.91291046,0,40.81019592,2.272827148
7/5/22 19:00,7/6/22 3:00,0.510310471,52.80812073,300.9560242,303.0290527,301.3205566,0.505508423,-421.3957825,0.000427246,43.95879364,0,37.0480957,2.561218262
7/5/22 20:00,7/6/22 4:00,0.678343534,57.76868439,300.8574524,303.0063782,300.7247314,0.483149767,-420.7909241,0.000427246,44.01158142,0,38.77325439,2.468521118
7/5/22 21:00,7/6/22 5:00,0.83510375,87.66201782,300.8832092,303.0063782,300.7185364,0.475295544,-417.5944824,0.000427246,46.41018295,0,45.45565796,3.004104614
7/5/22 22:00,7/6/22 6:00,0.46373418,82.96489716,301.5256958,303.0063782,300.9689331,0.473986387,-421.9022827,-31.21063232,43.27253723,-27.73648071,57.3551178,4.034088135
7/5/22 23:00,7/6/22 7:00,1.229077101,128.5533752,302.2300415,303.0063782,300.9325562,0.473515153,-419.4680786,-184.9638977,50.83786011,-166.8877258,91.56736755,7.824371338
7/6/22 0:00,7/6/22 8:00,2.044686556,130.0648193,303.1045227,303.0063782,301.8911438,0.46429944,-420.9359741,-384.6579895,53.02200317,-353.292572,147.4064941,13.34501648
7/6/22 1:00,7/6/22 9:00,2.174932718,133.213913,303.8204651,303.0063782,302.2977295,0.445134878,-423.5767212,-611.4761963,54.78383636,-568.230835,200.0551147,23.47991943
7/6/22 2:00,7/6/22 10:00,1.962530613,145.2859192,304.4725952,303.0063782,302.538208,0.424870729,-425.3962402,-778.9916992,57.53876495,-727.930542,239.2765656,33.11013794
7/6/22 3:00,7/6/22 11:00,2.34493041,166.2509613,304.8656921,303.0063782,302.6117554,0.406962872,-430.3482666,-764.5621948,54.05798721,-715.8046265,232.3551331,29.14474487
7/6/22 4:00,7/6/22 12:00,2.98047471,182.6039124,304.6188965,303.0063782,302.7208252,0.39230144,-431.1055908,-808.0341797,54.59247589,-755.7608032,251.4878082,34.57269287
7/6/22 5:00,7/6/22 13:00,3.837220669,192.4561615,303.428009,303.0063782,302.8848572,0.379786849,-427.6337585,-843.2821655,59.72620773,-790.0915527,279.6204224,29.17564392
7/6/22 6:00,7/6/22 14:00,4.207264423,183.3090363,302.8022766,303.0063782,302.5720825,0.368738413,-428.4009094,-623.6536865,54.01839828,-583.4663696,243.0386658,17.3000946
7/6/22 7:00,7/6/22 15:00,3.872026682,177.519165,302.5812378,303.0063782,302.2469177,0.357585311,-434.4716797,-516.2081909,45.59195328,-478.442749,215.3425446,13.30381775
7/6/22 8:00,7/6/22 16:00,3.475118399,200.8635254,302.64505,303.0063782,302.2969055,0.343395114,-425.9961853,-340.1517944,51.08200836,-312.5394897,173.1696167,4.693267822
7/6/22 9:00,7/6/22 17:00,2.831942797,193.6318359,302.1649475,303.0063782,301.9696655,0.336954594,-425.7355652,-131.3495789,48.19511032,-118.7434387,122.0798645,-0.992172241
7/6/22 10:00,7/6/22 18:00,2.220099688,185.1310577,301.7667236,303.0063782,301.721344,0.330723524,-425.4380493,-13.87854004,45.21253204,-12.56344604,87.81565857,-0.106399536
7/6/22 11:00,7/6/22 19:00,2.359400034,177.2449036,301.5727539,303.0063782,301.4891357,0.330671191,-418.8902588,0.000427246,49.48184204,0,69.41046143,1.428253174
7/6/22 12:00,7/6/22 20:00,2.541817427,172.1932678,301.3691101,303.0063782,301.0879211,0.334860086,-412.4088745,0.000427246,54.4506073,0,66.6668396,1.716644287
7/6/22 13:00,7/6/22 21:00,2.07477355,158.7650146,301.2234802,303.0063782,301.3358459,0.335278988,-412.3424683,0.000427246,53.67527008,0,65.04559326,2.221328735
7/6/22 14:00,7/6/22 22:00,1.318844318,139.5248566,301.1673889,303.0063782,301.4779663,0.334127069,-412.305603,0.000427246,52.9131279,0,58.20730591,2.406723022
7/6/22 15:00,7/6/22 23:00,1.059405565,115.8211136,301.0778198,303.0063782,300.9693298,0.331823111,-414.0513306,0.000427246,50.88734818,0,58.41516113,2.643615723
7/6/22 16:00,7/7/22 0:00,0.997423768,88.30392456,300.9470215,303.0063782,301.1759338,0.326167941,-418.4476929,0.000427246,46.63783264,0,57.60453796,3.10710144
7/6/22 17:00,7/7/22 1:00,1.059131742,76.63440704,300.8703308,303.0063782,301.3424377,0.318261266,-412.9940491,0.000427246,52.19717789,0,37.82754517,2.561218262
7/6/22 18:00,7/7/22 2:00,1.13932097,79.68945313,300.8413391,303.0063782,301.0238953,0.307788849,-412.4211426,0.000427246,52.36544037,0,39.92681885,3.210098267
7/6/22 19:00,7/7/22 3:00,1.087772608,91.36203003,300.8258667,303.0063782,300.6309509,0.296530962,-411.9810181,0.000427246,52.22357178,0,40.17625427,3.570587158
7/6/22 20:00,7/7/22 4:00,0.83181107,145.7411194,300.7949219,303.32547,301.0693359,0.279460907,-410.4836121,0.000427246,53.11768341,0,39.67739868,3.941390991
7/6/22 21:00,7/7/22 5:00,1.442227244,145.4276733,300.7247009,303.32547,301.0994873,0.309464455,-409.677124,0.000427246,53.34863663,0,39.91642761,4.322479248
7/6/22 22:00,7/7/22 6:00,1.352276683,136.2972107,301.7512512,303.32547,300.57724,0.299358606,-413.554657,-36.54870605,50.8081665,-32.50247192,42.54574585,5.167053223
7/6/22 23:00,7/7/22 7:00,0.853182256,150.2040405,302.7681274,303.32547,300.4925232,0.295483708,-416.8838806,-196.1905518,54.26254654,-177.0603943,63.33082581,9.863708496
7/7/22 0:00,7/7/22 8:00,1.275894403,207.3366394,303.520813,303.32547,301.8448792,0.294331789,-421.499054,-385.1083984,55.36781693,-353.9957581,94.55003357,16.51731873
7/7/22 1:00,7/7/22 9:00,1.927223563,205.5728149,304.2103271,303.32547,302.332428,0.290195107,-426.3601074,-536.7598267,55.05768204,-498.5067749,122.7553864,22.2233429
7/7/22 2:00,7/7/22 10:00,2.217589855,201.8490448,304.6549683,303.32547,302.4109497,0.286320329,-432.4628296,-603.902832,51.4614296,-562.5741577,141.908844,23.64471436
7/7/22 3:00,7/7/22 11:00,2.311985254,205.969101,304.7342529,303.32547,303.2501221,0.286844015,-428.6738281,-749.9659424,58.01716614,-701.2878418,182.4605408,29.94812012
7/7/22 4:00,7/7/22 12:00,2.539170027,211.4499207,304.9423828,303.32547,303.4546509,0.289252639,-425.9199829,-878.3800049,64.16378784,-824.5159912,231.2119446,38.06428528
7/7/22 5:00,7/7/22 13:00,2.663219213,213.2944031,304.7819214,303.32547,303.7120667,0.289933324,-426.9231567,-874.626709,63.48082733,-820.4063721,257.7233276,33.55302429
7/7/22 6:00,7/7/22 14:00,2.769024611,221.3669434,304.5183716,303.32547,303.7451172,0.290875912,-426.4855042,-734.5355225,62.08851624,-686.9274292,229.4140472,24.12879944
7/7/22 7:00,7/7/22 15:00,2.54447937,230.1830139,303.8571777,303.32547,304.0537415,0.292813301,-425.1700439,-596.6630249,61.08552551,-554.2610474,200.7410278,16.97050476
7/7/22 8:00,7/7/22 16:00,2.492034674,241.8643188,303.2972107,303.32547,303.2203674,0.279565692,-426.3256836,-337.1491089,55.04448318,-309.6798706,146.8452911,3.127700806
7/7/22 9:00,7/7/22 17:00,2.282158136,250.7947388,302.6534119,303.32547,303.0232849,0.273805857,-423.8840942,-160.4087524,53.17047501,-143.5265808,107.5718842,-0.796478271
7/7/22 10:00,7/7/22 18:00,2.209247351,258.8303528,302.1262817,303.32547,302.769165,0.269878626,-424.2479858,-15.81359863,48.77249146,-14.21984863,75.76031494,-0.24029541
7/7/22 11:00,7/7/22 19:00,1.882636905,264.6018677,301.8189087,303.32547,302.6262207,0.269721508,-420.0262146,0.000427246,50.65969849,0,61.00289917,1.026565552
7/7/22 12:00,7/7/22 20:00,1.448659539,272.4432373,301.7531738,303.32547,302.659668,0.270402312,-417.7567444,0.000427246,51.66598511,0,53.47869873,1.366455078
7/7/22 13:00,7/7/22 21:00,1.105298281,269.3237915,301.5540466,303.32547,302.5799255,0.271554232,-417.9731445,0.000427246,50.60030746,0,48.77087402,1.510650635
7/7/22 14:00,7/7/22 22:00,0.957209349,245.4986725,301.4599609,303.32547,302.3853149,0.272392035,-415.3569641,0.000427246,52.33574677,0,48.13693237,1.685745239
7/7/22 15:00,7/7/22 23:00,0.973101676,204.6222839,301.3749084,303.32547,301.1238708,0.273125052,-414.8381653,0.000427246,52.26316452,0,45.20623779,1.96383667
7/7/22 16:00,7/8/22 0:00,1.175573826,184.3068085,301.3613586,303.32547,301.5498657,0.27406764,-416.4978638,0.000427246,50.05592346,0,53.94636536,3.992889404
7/7/22 17:00,7/8/22 1:00,1.497010231,175.9988708,301.3414001,303.32547,301.0453796,0.284854174,-415.77005,0.000427246,52.15758514,0,47.05610657,2.417022705
7/7/22 18:00,7/8/22 2:00,1.676236987,172.2014465,301.3529968,303.32547,300.7722473,0.30935967,-417.8477173,0.000427246,50.0988121,0,53.83204651,3.354293823
7/7/22 19:00,7/8/22 3:00,1.882215738,162.5362091,301.2930603,303.32547,300.3644409,0.334493518,-417.5108643,0.000427246,49.81177521,0,55.21424866,4.68296814
7/7/22 20:00,7/8/22 4:00,0.65060699,158.3813019,301.2582703,303.2966614,300.6387939,0.335593224,-421.3171082,0.000427246,45.72722626,0,57.06413269,5.980728149
7/7/22 21:00,7/8/22 5:00,0.739752114,198.8944397,301.3401184,303.2966614,300.6780396,0.35522902,-420.2770386,0.000427246,46.12973785,0,59.39205933,7.000396729
7/7/22 22:00,7/8/22 6:00,0.9401806,176.8491821,302.0869751,303.2966614,300.5028687,0.393715262,-419.9524536,-36.09829712,47.07334518,-31.72116089,63.20611572,7.216690063
7/7/22 23:00,7/8/22 7:00,1.409073353,184.3988495,302.8512573,303.2966614,300.1958618,0.432934523,-426.5272827,-175.555542,45.27851868,-158.5902405,92.74172974,12.67552185
7/8/22 0:00,7/8/22 8:00,2.079469919,191.9054718,303.483429,303.2966614,301.3965759,0.447857738,-426.3601074,-401.1893311,49.82826996,-368.3718567,141.5035248,25.04547119
7/8/22 1:00,7/8/22 9:00,2.131893635,197.326767,303.9255066,303.2966614,301.7304382,0.452989221,-428.7328491,-545.1172485,51.91013718,-505.5073242,169.9479218,34.81988525
7/8/22 2:00,7/8/22 10:00,2.470939159,209.9319763,304.6266174,303.2966614,301.7279358,0.474562407,-433.9750061,-653.9639282,49.8381691,-609.9058838,196.147522,36.83862305
7/8/22 3:00,7/8/22 11:00,2.745434284,210.7450256,304.896637,303.2966614,302.3724976,0.509854555,-442.3963928,-649.7268677,40.59349442,-605.8587036,215.5503845,33.82081604
7/8/22 4:00,7/8/22 12:00,2.568966866,199.6963043,304.2940979,303.2966614,302.7683411,0.539910436,-429.5466919,-690.1627808,54.30873489,-646.3149414,187.1060028,34.47999573
7/8/22 5:00,7/8/22 13:00,2.135400057,213.0805969,304.6601257,303.2966614,303.1145935,0.557975411,-433.2201538,-644.3720703,52.62278748,-602.0146484,186.4824524,27.75428772
7/8/22 6:00,7/8/22 14:00,2.672520161,233.1360474,304.3546753,303.2966614,303.1922607,0.566405654,-434.9093628,-581.31604,50.39905167,-540.0255737,184.1856995,24.25239563
7/8/22 7:00,7/8/22 15:00,2.835618496,240.1751709,303.5807495,303.2966614,302.8080139,0.568552494,-436.4854431,-466.4973755,46.16603088,-431.4078979,181.7226715,16.84690857
7/8/22 8:00,7/8/22 16:00,2.605278492,236.5971375,302.9124756,303.2966614,302.3890381,0.528704882,-431.0023193,-256.5942078,46.89188004,-236.8618164,129.2299347,4.476974487
7/8/22 9:00,7/8/22 17:00,1.550079823,227.0935211,302.4865112,303.2966614,302.4291077,0.552058458,-435.1257324,-84.97506714,39.46183014,-77.97470093,88.97962952,0.769073486
7/8/22 10:00,7/8/22 18:00,0.70891577,248.3610535,302.287384,303.2966614,302.2977295,0.503989935,-435.0322876,-9.908325195,37.47234344,-9.078826904,56.46136475,1.366455078
7/8/22 11:00,7/8/22 19:00,0.674120367,332.237854,302.1372375,303.2966614,302.881958,0.462047815,-429.925354,0.000427246,40.93002319,0,39.38641357,1.603347778
7/8/22 12:00,7/8/22 20:00,0.716047108,6.524627686,301.9477844,303.2966614,301.9535522,0.426651001,-426.6059875,0.000427246,43.07457733,0,35.697052,1.551849365
7/8/22 13:00,7/8/22 21:00,0.602566242,29.706604,301.8311462,303.2966614,301.6829224,0.395966768,-426.5223694,0.000427246,42.47410202,0,40.88293457,1.96383667
7/8/22 14:00,7/8/22 22:00,1.111945271,18.9087677,301.7911987,303.2966614,302.0832825,0.369157314,-429.8688049,0.000427246,38.97352982,0,37.74438477,2.118331909
7/8/22 15:00,7/8/22 23:00,1.258459687,358.74823,301.6352539,303.2966614,301.4730225,0.346589208,-426.0256958,0.000427246,42.34212875,0,38.37832642,2.334625244
7/8/22 16:00,7/9/22 0:00,0.712949216,2.563232422,301.6365356,303.2966614,301.6775513,0.331037641,-424.3586426,0.000427246,43.48039246,0,42.74320984,2.798110962
7/8/22 17:00,7/9/22 1:00,0.325343162,41.29977417,301.5534058,303.2966614,301.5163879,0.324440002,-427.3927917,0.000427246,41.48101044,0,34.44995117,1.984436035
7/8/22 18:00,7/9/22 2:00,0.079283804,198.8432465,301.4303284,303.2966614,300.9916382,0.320670009,-425.5265503,0.000427246,42.81723022,0,34.07583618,2.303726196
7/8/22 19:00,7/9/22 3:00,0.238941744,247.4672241,301.3961792,303.2966614,300.8821716,0.312658548,-421.7105103,0.000427246,45.74702072,0,33.09893799,2.458221436
7/8/22 20:00,7/9/22 4:00,0.296595007,92.76055145,301.2357178,303.2195435,300.9995117,0.298730254,-419.4951172,0.000427246,47.23830795,0,34.6473999,2.839309692
7/8/22 21:00,7/9/22 5:00,0.81687665,129.5476379,301.2647095,303.2195435,301.1557007,0.290718794,-424.2848816,0.000427246,42.53348923,0,36.23748779,3.127700806
7/8/22 22:00,7/9/22 6:00,1.257795572,119.8216553,301.8904419,303.2195435,301.1548462,0.285063624,-424.5332031,-23.9375,43.13726425,-21.93917847,35.52038574,3.004104614
7/8/22 23:00,7/9/22 7:00,1.380356789,111.8027954,302.6289368,303.2195435,301.1213989,0.287315249,-429.6696472,-143.6938782,43.33522034,-131.0100098,56.70039368,6.145523071
7/9/22 0:00,7/9/22 8:00,1.655850172,117.5395813,303.2797852,303.2195435,302.2010498,0.302971482,-434.2676086,-268.15448,42.43120956,-246.6750793,89.63435364,11.34686279
7/9/22 1:00,7/9/22 9:00,1.894022822,132.3863373,303.875885,303.2195435,302.6906738,0.340619922,-437.0706177,-368.4602661,42.4971962,-340.932251,102.1989441,14.33378601
7/9/22 2:00,7/9/22 10:00,2.265268087,156.891098,304.1471863,303.2195435,302.7571716,0.399998665,-438.5385437,-441.7420654,43.70144653,-411.4219971,109.8478546,17.17649841
7/9/22 3:00,7/9/22 11:00,2.973799229,178.9134979,303.9989624,303.2195435,303.468689,0.4621526,-439.5048523,-515.7578125,44.69783783,-477.411438,141.2749023,21.72895813
7/9/22 4:00,7/9/22 12:00,3.279870272,186.6196442,303.6561279,303.2195435,303.7488403,0.499277353,-438.5729675,-614.0952148,47.99055099,-568.762146,177.2123108,26.55952454
7/9/22 5:00,7/9/22 13:00,2.906321526,196.7395782,303.510498,303.2195435,303.7727966,0.517342329,-443.0504456,-451.0336304,38.21138763,-419.3757324,181.9201355,8.586547852
7/9/22 6:00,7/9/22 14:00,2.550609827,215.8031006,303.6052246,303.2195435,303.5298462,0.529176235,-440.1908569,-429.3143311,41.1576767,-397.3584595,163.1511993,8.287857056
7/9/22 7:00,7/9/22 15:00,2.567208052,219.1619873,303.3597107,303.2195435,303.587677,0.538601398,-441.6095886,-316.9311523,38.44894028,-292.6942139,132.753006,2.715713501
7/9/22 8:00,7/9/22 16:00,2.560360432,215.2962494,302.7668457,303.2195435,302.916687,0.54116714,-435.7010803,-243.6827393,42.31573486,-224.0952148,117.1330261,0.357086182
7/9/22 9:00,7/9/22 17:00,1.411319256,217.5762939,302.4543152,303.2195435,303.0997009,0.545617938,-437.0116272,-113.5337524,38.91744232,-102.835968,81.01893616,-1.280563354
7/9/22 10:00,7/9/22 18:00,0.545490801,203.2715149,302.0947266,303.2195435,303.1658325,0.547293544,-437.2132568,-9.758239746,36.19551086,-8.828796387,43.47068787,-0.00340271
7/9/22 11:00,7/9/22 19:00,0.379458278,92.15740204,301.8208313,303.2195435,303.1001282,0.550016284,-433.9110718,0.000427246,37.2908783,0,35.37487793,0.357086182
7/9/22 12:00,7/9/22 20:00,0.866772175,129.4812775,301.7576904,303.2195435,302.5753784,0.55111599,-434.5307007,0.000427246,35.93156433,0,32.88067627,0.42918396
7/9/22 13:00,7/9/22 21:00,1.504986525,154.7431946,301.5978699,303.2195435,302.4741516,0.547031641,-435.415863,0.000427246,34.61513519,0,31.45690918,0.573379517
7/9/22 14:00,7/9/22 22:00,1.291142344,162.3735657,301.51474,303.2195435,302.5195923,0.538025379,-431.2063904,0.000427246,37.88805389,0,33.15087891,0.86177063
7/9/22 15:00,7/9/22 23:00,1.260836124,139.8084717,301.4458008,303.2195435,302.3295288,0.525982141,-430.5228577,0.000427246,37.95404053,0,39.52151489,1.232559204
7/9/22 16:00,7/10/22 0:00,1.821677923,153.5199738,301.2917786,303.2195435,302.2303772,0.515980959,-430.1810608,0.000427246,38.0002327,0,40.6750946,1.582748413
7/9/22 17:00,7/10/22 1:00,1.864478707,153.4147339,301.1931763,303.2195435,302.0663452,0.511425376,-426.0133972,0.000427246,41.21376419,0,60.97172546,2.767211914
7/9/22 18:00,7/10/22 2:00,0.733947814,151.0176392,301.2543945,303.2195435,301.9031372,0.51189661,-430.3777771,0.000427246,37.21499634,0,49.95562744,2.901107788
7/9/22 19:00,7/10/22 3:00,1.010649085,101.3567429,301.2363586,303.2195435,301.1557007,0.521478891,-431.833374,0.000427246,35.75009918,0,42.57691956,2.530319214
7/9/22 20:00,7/10/22 4:00,0.89951539,9.062454224,301.3993835,303.1677856,300.8581848,0.527762413,-432.7406921,0.000427246,34.61513519,0,48.19929504,2.901107788
7/9/22 21:00,7/10/22 5:00,0.435301155,287.4255676,301.2473145,303.1677856,301.2606506,0.540852904,-428.3418884,0.000427246,38.19159317,0,51.68078613,3.704498291
7/9/22 22:00,7/10/22 6:00,0.466594845,335.2622375,301.8633728,303.1677856,301.0994873,0.547555327,-423.5595093,-25.1552124,43.2098465,-22.7204895,54.34127808,3.632400513
7/9/22 23:00,7/10/22 7:00,0.768330991,27.61125183,302.6224976,303.1677856,301.1515503,0.55247736,-418.7525635,-171.7354736,51.13809586,-155.9650269,89.37454224,4.209182739
7/10/22 0:00,7/10/22 8:00,0.79685092,30.32055664,303.3970947,303.1677856,302.220459,0.563421011,-422.9546509,-329.3755493,50.54421997,-303.4137573,123.5244293,8.545349121
7/10/22 1:00,7/10/22 9:00,0.610487342,37.27832031,304.1368713,303.1677856,302.7737122,0.582062006,-424.1570129,-580.381897,54.72444916,-539.0880127,170.6234436,17.97987366
7/10/22 2:00,7/10/22 10:00,0.609425962,14.53936768,304.8650513,303.1677856,303.0096436,0.606305718,-430.0827332,-682.4892578,53.88312531,-636.532959,182.3670044,22.70744324
7/10/22 3:00,7/10/22 11:00,1.006372809,334.4717712,305.2233582,303.1677856,303.8413696,0.613374591,-432.9742737,-768.8326416,55.46679688,-717.0390625,191.7514648,27.00241089
7/10/22 4:00,7/10/22 12:00,1.26952219,318.3508911,305.0184326,303.1677856,304.0112,0.609395027,-435.7527161,-789.8179932,55.60206604,-737.5406494,201.3749695,28.0014801
7/10/22 5:00,7/10/22 13:00,1.248800039,309.3120728,305.0119934,303.1677856,304.0293884,0.606881618,-439.851532,-569.005127,50.06252289,-528.8840942,162.2366486,18.94804382
7/10/22 6:00,7/10/22 14:00,1.000345826,277.5593262,304.2103271,303.1677856,304.3934021,0.610023379,-443.109436,-414.8515015,44.4899826,-384.7324829,132.1710358,11.63525391
7/10/22 7:00,7/10/22 15:00,0.803826451,239.1447449,303.7398987,303.1677856,303.6641235,0.615207195,-442.9619141,-292.2759094,41.3589325,-269.4111938,114.586853,6.948898315
7/10/22 8:00,7/10/22 16:00,0.769463122,219.2151794,303.0387878,303.1677856,302.6274414,0.578763127,-437.8205566,-188.934082,42.85682297,-174.1851807,88.70941162,3.354293823
7/10/22 9:00,7/10/22 17:00,0.240079865,104.3076553,303.0033569,303.1677856,302.6377869,0.549073815,-438.2385559,-86.72662354,39.98641968,-79.02166748,61.55371094,1.809341431
7/10/22 10:00,7/10/22 18:00,0.911860228,354.2656555,302.3028564,303.1677856,302.8282471,0.523363948,-439.3056641,-8.373657227,36.29778671,-7.672454834,48.94755554,1.088363647
7/10/22 11:00,7/10/22 19:00,1.22643888,355.0108032,302.0463867,303.1677856,302.7596741,0.500062823,-437.0214539,0.000427246,35.51914978,0,49.02029419,1.603347778
7/10/22 12:00,7/10/22 20:00,1.560583949,355.8728638,301.824707,303.1677856,302.288208,0.480793476,-438.1057739,0.000427246,33.2195282,0,51.29626465,1.160461426
